appid,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,parse_success
386900,2.0,0.488,0,True
485860,0.5,0.059,0,True
391580,0.5,0.078,0,True
793880,4.0,0.049,1,True
867980,2.0,1.0,1,True
2491040,0.5,2.0,0,True
217270,0.977,0.977,0,True
816080,0.195,0.293,1,True
2657710,4.0,1.0,1,True
2494480,2.0,1.0,0,True
2103480,4.0,5.0,1,True
271900,2.0,1.0,0,True
923840,0.781,1.0,1,True
727760,2.0,0.684,1,True
2206240,4.0,1.0,1,True
577730,1.0,0.293,1,True
2168150,4.0,2.0,1,True
1299400,2.0,0.02,0,False
523710,6.0,0.537,1,True
1253520,0.488,1.0,0,True
457490,0.5,0.163,0,True
1000700,4.0,4.0,1,True
780500,2.0,0.293,0,True
1343090,2.0,0.957,0,True
871570,2.0,0.684,0,True
507120,2.0,0.039,1,True
729660,0.5,0.098,0,True
657040,1.0,2.0,1,True
435800,2.0,0.488,1,True
2158650,4.0,5.0,0,True
1203970,2.0,1.0,0,True
333970,1.0,1.0,0,True
739980,1.0,0.293,1,True
2499680,4.0,0.001,1,True
874440,8.0,3.0,1,True
1257810,8.0,2.0,1,True
2278790,2.0,0.043,0,True
418520,8.0,0.586,1,True
2252820,8.0,8.0,1,True
467210,0.5,0.195,0,True
1209770,8.0,2.0,0,True
422760,8.0,1.465,1,True
1021690,4.0,0.098,1,True
200960,0.5,0.293,1,True
1401560,4.0,1.465,1,True
790350,4.0,5.0,1,True
490950,2.0,0.488,0,True
1508460,0.5,0.039,0,True
415850,4.0,0.306,1,True
1405440,4.0,0.391,1,True
1833680,2.0,5.0,1,True
470060,1.0,0.146,0,True
772480,4.0,1.0,1,True
955400,1.0,1.0,1,True
1288900,4.0,0.684,1,True
517350,0.002,2.0,1,True
422910,1.0,0.488,0,True
2138580,8.0,10.0,1,True
2081230,8.0,1.0,1,True
545430,1.0,0.488,1,True
568830,1.0,0.488,0,True
1100180,1.0,0.19,0,True
404690,0.5,1.0,0,True
543580,8.0,0.488,1,True
501090,2.0,2.0,1,True
1114430,4.0,2.0,1,True
992330,2.0,0.977,0,True
948100,2.0,0.293,1,True
424200,1.0,0.684,1,True
401910,4.0,2.0,1,True
674150,0.5,0.293,0,True
444800,2.0,0.293,0,True
2143050,1.0,2.0,1,True
378810,4.0,2.441,1,True
437030,0.5,0.391,0,True
529440,4.0,1.0,1,True
1093760,0.5,0.293,1,True
207420,1.0,0.244,1,True
271990,0.125,0.117,0,True
2281820,0.002,1.0,0,True
451640,2.0,0.098,0,False
1167700,4.0,2.0,0,True
1181030,2.0,0.586,0,True
1978100,1.0,0.244,0,True
2231560,2.0,2.0,0,True
499460,1.0,0.146,1,True
857480,3.0,0.436,1,True
1271260,2.0,2.0,1,True
1284950,1.0,0.195,1,True
678970,1.0,2.0,1,True
690620,4.0,10.0,1,True
2680330,2.0,4.0,0,True
351340,0.5,1.0,0,True
1397350,2.0,9.0,0,True
386990,0.5,0.586,0,True
899470,4.0,8.0,1,True
316080,2.0,0.391,1,True
372350,4.0,3.0,0,True
408400,1.0,0.195,0,True
2298300,8.0,23.0,1,True
211180,2.0,1.0,0,True
1156250,8.0,6.0,1,True
740410,2.0,0.586,0,True
1139160,2.0,3.0,1,True
1042560,1.0,2.0,0,True
513780,0.195,0.049,0,True
824570,4.0,0.361,0,True
1126890,1.0,1.0,1,True
462620,0.5,0.146,0,True
446550,2.0,2.0,1,True
1952760,1.0,1.0,0,True
1140570,2.0,0.293,0,True
1000440,1.0,2.0,0,True
1418390,8.0,1.0,1,True
658560,0.25,0.015,1,True
1283280,0.977,1.758,1,True
1152160,3.906,1.0,1,True
649640,4.0,12.0,1,True
672150,4.0,0.293,0,True
1105410,1.0,0.488,1,True
1278210,2.0,3.0,0,True
307570,0.062,0.342,0,True
288040,0.5,0.098,0,True
1923670,1.0,0.244,0,True
704200,2.0,2.0,1,True
2202770,4.0,0.098,1,True
794550,0.5,0.176,0,True
1770820,2.0,1.0,1,True
656600,0.25,0.684,0,True
2412490,8.0,18.0,1,True
2439780,4.0,3.0,0,True
341730,1.0,0.586,1,True
527990,0.5,0.244,0,True
717850,2.0,0.488,0,True
467320,2.0,0.439,1,True
260530,2.0,1.0,1,True
2938850,2.0,0.488,1,True
2162900,3.906,1.953,1,True
1512940,2.0,0.488,1,True
1316800,4.0,1.0,1,True
615350,1.0,2.0,1,True
885950,6.0,6.0,1,True
385250,1.0,0.19,0,True
105420,2.0,4.0,0,True
1234620,2.0,0.488,1,True
1212850,4.0,2.0,1,True
2956280,1.0,0.586,1,True
428540,6.0,12.0,1,True
1978330,4.0,1.0,1,True
474980,0.5,0.391,0,True
596950,4.0,3.0,1,True
1917550,4.0,20.0,1,True
317710,2.0,0.088,0,True
1474120,0.5,3.0,0,True
1833040,4.0,1.0,1,True
2297650,8.0,5.0,1,True
1984610,16.0,6.0,1,True
286320,1.0,1.0,0,True
378080,2.0,2.0,0,True
399890,0.5,1.0,1,True
1403830,8.0,1.0,1,True
687540,0.5,0.029,1,True
2164750,4.0,5.0,1,True
295770,2.0,0.098,0,True
810640,4.0,0.391,1,True
1860600,4.0,1.0,1,True
416770,2.0,0.049,0,True
1230200,4.0,3.0,1,True
594350,1.0,1.0,0,True
2119940,4.0,6.0,1,True
2952570,2.0,2.0,0,True
1008920,2.0,0.488,1,True
536780,1.0,2.0,1,True
2110510,4.0,3.0,1,True
1615740,4.0,4.0,1,True
1302050,4.0,3.0,1,True
2084820,8.0,8.0,1,True
448780,0.25,0.488,0,True
491260,1.0,0.018,1,True
1185820,2.0,0.195,1,True
724740,2.0,1.0,0,False
977810,1.0,0.195,1,True
1086680,1.0,2.0,1,True
869870,1.0,2.0,0,True
2870110,8.0,4.0,1,True
789770,1.0,2.0,1,True
843360,2.0,2.0,1,True
15560,1.0,2.0,0,True
360840,2.0,3.0,1,True
340280,0.25,0.195,1,True
1477330,1.0,0.488,1,True
2756470,8.0,4.0,1,True
1384380,1.0,0.488,1,True
2546310,0.293,0.195,1,True
1787120,4.0,3.0,1,True
340800,2.0,0.195,0,True
1147130,8.0,5.0,1,True
350210,2.0,0.195,1,True
1234190,2.0,0.684,1,True
1059230,2.0,2.0,0,True
3439530,0.5,0.439,0,True
2598930,2.0,5.0,1,True
3034130,4.0,5.0,0,True
2105910,2.0,0.537,0,True
312630,1.0,0.293,0,True
1747300,2.0,1.465,0,False
554280,4.0,3.0,1,True
1494190,2.0,1.0,0,True
567750,2.0,2.0,1,True
718010,4.0,3.0,1,True
381900,0.5,0.244,1,True
1004620,4.0,0.195,1,True
1108350,2.0,2.0,1,True
654900,2.0,0.01,1,False
1169100,2.0,0.049,0,True
1489590,2.0,0.098,0,False
845380,2.0,0.293,0,True
379530,2.0,0.098,0,False
2017340,2.0,3.906,0,False
1271750,2.0,0.342,1,True
384700,2.0,0.127,1,True
2258480,2.0,0.488,1,True
1112580,4.0,2.0,1,True
922530,2.0,0.488,0,True
843180,8.0,16.0,1,True
285840,2.0,0.195,1,True
1677090,6.0,2.0,1,True
724330,1.0,1.0,1,True
2131200,4.0,3.0,1,True
1342110,4.0,1.0,1,True
307010,1.0,0.049,0,True
915130,2.0,0.586,1,True
378270,1.0,1.0,0,True
968800,2.0,1.0,0,True
1933050,8.0,7.0,1,True
580520,4.0,3.331,1,True
1634950,0.5,1.465,0,True
583760,1.0,0.293,0,True
965610,2.0,1.0,1,True
37600,0.25,0.008,0,True
1744670,2.0,3.0,1,False
1768880,4.0,4.0,1,True
450950,1.0,0.488,1,True
1582180,2.0,1.0,1,False
1659210,8.0,10.0,1,True
1087270,8.0,6.0,0,True
1952930,2.0,2.0,0,True
1483350,2.0,1.0,0,True
1383450,8.0,10.0,1,True
411570,2.0,1.0,0,False
343360,2.0,1.0,1,True
1945230,4.0,0.781,1,True
374410,2.0,1.0,1,False
2270750,16.0,7.0,1,True
1876730,8.0,1.0,1,True
565720,2.0,1.0,0,True
257870,0.5,0.488,0,True
1768920,8.0,3.0,1,True
375130,2.0,1.0,0,False
1728830,4.0,3.0,1,True
490980,1.0,0.488,0,True
2441100,4.0,2.0,1,True
1584750,4.0,7.0,1,True
621080,1.0,3.0,1,True
1250770,2.0,2.0,0,True
301300,0.5,0.205,0,True
921900,0.5,0.488,0,True
362160,2.0,0.522,0,False
1872790,4.0,1.0,0,True
349680,0.25,0.117,1,True
1141760,2.0,1.0,0,True
328500,1.0,0.049,0,True
1720560,3.0,0.107,1,True
2400590,2.0,2.0,1,True
2685610,2.0,0.879,0,True
246920,4.0,2.0,0,True
1136020,2.0,1.0,1,True
968350,4.0,4.0,1,True
2531950,8.0,3.0,1,True
358960,1.0,0.073,0,True
976420,0.25,0.195,0,True
2753620,4.0,2.0,1,True
340440,3.0,0.244,0,True
307590,2.0,0.293,1,True
734900,1.0,2.0,0,True
1273540,4.0,1.0,1,True
662190,1.0,3.0,1,True
607820,4.0,10.0,1,True
1381980,4.0,2.0,1,True
703620,0.25,0.166,0,True
2878720,2.0,1.0,1,False
1933980,1.0,0.244,0,True
1907140,4.0,1.0,0,True
1243700,4.0,0.195,1,True
1056590,4.0,10.0,1,True
2097490,8.0,8.0,1,True
1253580,1.0,1.0,0,True
1533590,0.5,0.098,0,True
1603720,8.0,2.0,1,True
2184230,4.0,2.0,1,True
1712050,4.0,6.0,1,True
1213220,4.0,7.0,1,True
436690,1.0,3.0,1,True
250030,2.0,0.41,1,True
297290,0.125,0.125,0,True
293880,2.0,0.098,0,True
626580,0.25,0.127,0,True
704010,4.0,1.0,0,True
771810,8.0,0.322,1,True
968760,4.0,0.293,0,True
1203360,2.0,0.293,1,True
1360670,1.0,1.0,0,True
2587770,8.0,6.0,1,True
363620,2.0,0.732,1,True
342860,1.0,0.195,0,True
1432380,4.0,10.0,1,True
358650,2.0,0.293,1,True
893610,2.0,1.0,0,True
499910,0.5,0.332,0,True
368570,2.0,0.488,0,True
838180,2.0,1.0,1,True
1612480,4.0,2.0,0,True
802120,8.0,10.0,1,True
1186030,4.0,1.0,1,True
1137020,2.0,2.0,1,True
1699860,4.0,0.488,1,True
1877650,1.0,0.293,1,True
504000,1.0,2.0,1,True
1825930,1.0,2.0,0,True
1259510,8.0,1.0,1,True
2460980,2.0,0.488,1,True
1285080,4.0,3.0,1,True
3313310,8.0,0.391,0,True
768460,4.0,4.0,1,True
248730,2.0,0.195,1,True
1251300,5.0,0.586,1,True
1796080,2.0,0.487,0,False
1909810,2.0,1.562,0,True
338890,3.0,4.0,1,True
1426500,4.0,1.0,0,True
1164060,4.0,4.0,1,True
732400,1.0,1.0,1,True
655380,1.0,0.146,0,True
1084990,8.0,25.0,1,True
833270,2.0,0.293,1,True
1186220,4.0,1.0,1,True
320090,1.0,0.488,0,True
845050,4.0,4.0,1,True
1650830,4.0,2.0,1,True
765210,1.0,0.684,0,True
629230,2.0,0.488,0,True
356790,6.0,1.172,1,True
2907190,8.0,8.0,1,True
1058560,4.0,9.0,1,True
1331340,8.0,2.0,1,True
1044020,4.0,5.0,1,True
555310,2.0,0.381,0,True
2510850,8.0,0.355,0,True
3015510,4.0,2.0,1,True
3213010,4.0,0.293,1,True
871950,1.0,0.098,1,True
1066430,4.0,0.293,1,True
2235240,2.0,0.098,0,True
2429870,4.0,1.0,1,True
350970,1.0,0.488,0,True
2283470,6.0,4.0,1,True
441050,1.0,0.684,1,True
2709940,8.0,4.0,1,True
495720,1.0,0.029,0,True
1099170,4.0,2.0,1,True
2091960,12.0,25.0,1,True
1102980,0.125,0.25,0,True
2492390,4.0,2.0,0,True
1011700,8.0,2.0,1,True
993740,4.0,0.488,0,True
332630,2.0,1.172,0,True
1119800,4.0,0.488,0,True
1417890,4.0,2.0,1,True
592270,2.0,0.293,1,False
2060480,2.0,1.0,0,False
364940,2.0,0.293,1,True
1507530,0.062,0.029,0,True
2185760,2.0,4.0,0,True
771530,2.0,1.0,1,True
510240,2.0,0.586,1,True
251530,1.0,0.684,1,True
487160,2.0,0.293,1,True
373990,1.0,1.0,1,True
340320,2.0,1.0,1,False
534230,8.0,7.0,1,True
397570,2.0,0.146,1,True
2222200,4.0,0.488,0,True
1244260,0.5,0.488,0,True
1141650,2.0,0.293,1,True
1155660,2.0,0.635,0,True
1518690,2.0,0.488,1,True
300300,0.5,0.098,1,True
291770,1.0,3.0,0,True
606690,0.5,0.488,1,True
358070,0.244,0.117,1,True
393220,2.0,0.488,1,True
2120250,2.0,2.0,1,True
1151680,8.0,3.0,1,True
511570,8.0,2.0,1,True
1758920,4.0,0.488,0,True
428900,2.0,0.195,1,True
1647730,8.0,1.0,0,True
467850,1.0,0.019,0,True
1584330,2.0,3.0,1,True
229890,2.0,2.0,1,True
2380340,4.0,0.879,0,True
681240,2.0,0.963,1,True
2832320,1.0,1.0,1,True
1358790,4.0,2.0,0,True
520990,1.0,4.0,0,True
3101770,2.0,1.0,0,True
261680,2.0,0.244,0,True
2150870,8.0,0.488,1,True
1379110,2.0,1.0,1,True
636960,6.0,3.0,1,True
518670,2.0,0.293,1,True
1493970,8.0,2.0,1,True
2244200,2.0,5.0,1,False
379610,2.0,1.465,1,True
810780,1.0,0.098,0,True
1668190,4.0,0.293,1,True
1263350,1.0,6.0,1,True
1546940,4.0,0.088,1,True
444170,2.0,1.0,0,True
98100,2.0,0.195,0,True
247370,0.5,0.195,1,True
2328780,8.0,5.0,0,True
760330,1.0,0.146,0,True
1817290,8.0,12.0,1,True
1333800,4.0,5.0,1,True
2502980,2.0,2.0,0,True
385060,4.0,0.293,1,True
280560,1.0,0.107,1,True
333510,2.0,3.418,1,True
1004330,2.0,1.0,1,True
405180,2.0,2.0,1,True
1810210,1.0,1.0,0,True
982580,2.0,1.0,1,False
1290880,1.0,0.207,1,True
1232010,4.0,0.244,1,True
2017370,2.0,2.0,1,True
814900,8.0,4.0,1,True
860650,6.0,8.5,1,True
569570,2.0,1.465,1,True
569800,1.0,0.488,0,True
2406110,4.0,2.0,1,True
733800,4.0,2.0,1,True
356450,1.0,1.0,0,True
1155830,2.0,0.684,1,True
294460,0.5,0.098,0,True
2013580,0.5,0.098,0,True
2729360,4.0,4.0,1,True
860860,1.0,4.0,1,True
589480,2.0,1.0,0,True
321560,1.0,0.049,1,True
813300,1.0,1.0,0,True
1304130,8.0,5.0,1,True
531740,2.0,0.146,1,True
1755870,4.0,2.0,0,True
2004440,2.0,1.0,0,True
285980,2.0,0.195,1,True
2228010,2.0,1.0,0,True
3173130,4.0,1.0,0,True
913850,4.0,2.0,1,True
2837580,4.0,10.0,1,True
1088750,4.0,5.0,1,True
824460,2.0,1.0,0,True
643200,2.0,0.146,1,True
281860,0.125,0.195,1,True
380920,2.0,0.342,1,True
1917810,8.0,5.0,1,True
814300,2.0,2.0,1,True
2380320,2.0,0.684,1,True
564940,1.0,0.732,1,True
40930,0.5,0.488,1,True
1052380,16.0,0.391,1,True
415350,4.0,0.117,1,True
301200,2.0,2.0,1,True
1477130,2.0,2.0,0,True
618550,0.5,1.0,0,True
337350,0.5,0.146,1,True
1379970,8.0,5.0,1,True
1107750,8.0,4.0,1,True
2416500,2.0,0.586,1,True
725330,4.0,1.0,1,True
263380,1.0,0.146,0,True
521920,1.0,0.213,1,True
978630,2.0,0.488,1,True
1684720,2.0,0.781,1,True
1180900,2.0,0.732,1,True
558790,1.0,2.0,1,True
423120,2.0,1.0,0,False
2282480,4.0,10.0,1,True
1436810,4.0,3.0,1,True
1609870,4.0,5.0,0,True
1257860,4.0,3.0,0,True
909670,4.0,5.0,1,True
846670,1.0,2.0,1,True
2564880,4.0,0.244,0,True
1100170,1.0,0.146,0,True
501020,4.0,1.0,1,True
262900,2.0,0.195,0,True
869170,4.0,3.223,1,True
916160,1.0,2.0,1,True
61600,0.5,0.244,1,True
297490,1.0,0.391,0,True
1086410,2.0,2.0,0,True
838010,2.0,0.36,0,False
434130,2.0,0.098,1,True
1374290,4.0,4.0,1,True
682170,2.0,1.0,0,False
2657730,4.0,2.0,1,True
3089040,1.0,0.391,1,True
908990,2.0,0.293,0,True
238530,2.0,0.068,0,True
357120,1.0,0.122,0,True
262450,1.0,0.195,0,True
1321120,0.008,0.391,1,True
960030,88.0,19.0,1,True
680390,8.0,8.0,1,True
1215280,3.0,4.0,1,True
334560,1.0,0.25,1,True
886110,0.5,0.146,0,True
1373930,2.0,2.0,1,True
509540,8.0,14.0,1,True
1061920,4.0,2.0,1,True
841660,0.5,0.488,0,True
544600,0.5,0.528,0,True
1861880,1.0,1.0,1,True
277700,2.0,2.0,1,True
923470,2.0,0.5,1,True
1537740,1.0,1.0,0,True
434290,1.0,0.068,0,True
3296200,4.0,3.0,0,True
452410,4.0,4.0,1,True
2286450,4.0,1.953,1,True
941410,1.0,0.635,0,True
1767220,4.0,2.0,1,True
1107230,2.0,20.0,1,False
1591690,4.0,0.684,1,True
1562920,2.0,0.293,1,True
1526180,2.0,3.0,1,True
471700,1.0,1.0,0,True
241300,1.0,0.488,0,True
2051420,2.0,0.293,0,True
1985770,2.0,2.0,1,True
1164460,4.0,3.0,1,True
1501410,2.0,0.293,1,True
1581180,1.0,0.488,1,True
286380,2.0,0.059,0,True
1983300,8.0,5.0,1,True
887090,2.0,0.732,1,True
1020030,2.0,1.0,0,True
2009450,8.0,5.0,1,True
102810,2.0,2.0,1,True
1118880,0.5,0.488,1,True
708820,8.0,5.0,1,True
1640400,1.0,0.335,1,True
766630,4.0,0.41,0,True
387240,1.0,0.117,1,True
1237510,4.0,6.0,1,True
658790,4.0,5.0,1,True
1444550,8.0,0.488,0,True
2520410,6.0,25.0,1,True
486650,1.0,0.781,0,True
2561270,4.0,2.0,1,True
2438090,4.0,1.0,1,True
2268470,2.0,0.312,0,False
2770160,2.0,0.098,1,False
1717570,1.0,3.141,1,True
2320500,4.0,2.0,1,True
2374320,2.0,0.195,1,True
428460,2.0,0.195,0,False
1059150,4.0,2.0,1,True
350780,0.25,0.022,0,True
314590,0.25,0.039,0,True
491000,0.5,0.146,0,True
623540,8.0,1.0,1,True
2088670,2.0,0.5,0,True
418360,2.0,0.488,0,True
373610,1.0,0.488,0,True
1479390,4.0,2.0,1,True
3146640,8.0,20.0,1,True
587470,4.0,0.488,1,True
440690,4.0,4.0,1,True
686360,4.0,1.0,1,True
1164290,4.0,7.0,1,True
2103640,8.0,4.0,1,True
271670,1.0,0.098,1,True
357600,1.0,0.049,1,True
460540,8.0,0.391,0,True
337270,2.0,2.0,1,True
1779960,0.5,0.586,1,True
407880,2.0,0.5,1,True
1909800,1.0,2.539,0,True
2089450,1.0,0.244,0,True
2318630,2.0,0.488,1,True
1478410,0.5,1.0,1,True
1175120,4.0,1.0,1,True
1915210,2.0,0.342,1,True
1732220,2.0,12.0,1,True
301190,2.0,2.0,1,True
3030250,16.0,5.0,1,True
837190,1.0,0.049,1,True
1276070,1.0,2.0,1,True
1494500,2.0,1.0,1,True
1290220,0.25,0.5,0,True
1804170,4.0,1.0,1,True
1007830,4.0,0.488,1,True
935560,1.0,0.083,0,True
1383630,4.0,1.0,1,True
1169020,8.0,6.0,1,True
899190,0.5,4.0,0,True
421630,2.0,1.0,0,False
339850,1.0,5.0,1,True
502320,2.0,0.488,1,True
465180,4.0,1.0,1,True
1909770,4.0,0.293,1,True
2955590,8.0,8.0,1,True
2562460,8.0,5.0,1,True
961010,2.0,3.0,1,True
465170,1.0,2.0,1,True
313470,1.0,0.146,0,True
1528220,8.0,15.0,1,True
2196980,2.0,1.0,0,False
983980,4.0,0.488,1,True
1018130,2.0,0.098,0,True
513360,4.0,0.146,1,True
1037080,1.953,12.0,1,True
527420,1.0,2.0,1,True
968420,2.0,1.0,0,False
698590,1.0,0.244,1,True
1029760,8.0,1.0,1,True
300280,4.0,1.0,1,True
351490,1.0,0.098,0,True
755670,8.0,2.0,1,True
492410,4.0,1.0,1,True
437100,2.0,0.439,1,True
603420,2.0,1.0,0,True
1701330,2.0,0.391,0,True
2617090,2.0,0.684,0,True
1094960,8.0,5.371,1,True
1509080,1.0,0.244,0,True
545030,1.0,0.342,0,True
22500,0.125,0.049,1,True
642560,1.0,0.195,1,True
33950,0.5,0.635,1,True
2122070,1.0,1.0,0,True
2778460,4.0,0.146,1,True
594950,4.0,0.586,1,True
472420,6.0,3.0,0,True
200910,2.0,0.244,1,True
2447260,4.0,1.0,1,True
864100,4.0,0.293,1,True
416080,0.5,0.244,0,True
337960,2.0,0.098,0,True
1174670,6.0,25.0,1,True
2009380,4.0,0.198,0,True
809240,2.0,1.0,1,True
497700,2.0,0.146,0,True
504380,0.5,1.0,0,True
1684270,4.0,1.0,1,True
278570,0.25,0.244,0,True
294230,2.0,1.0,1,False
297110,1.0,0.488,1,True
1122780,2.0,3.0,1,True
346630,2.0,0.098,0,True
415910,2.0,0.049,0,True
2881800,8.0,1.0,0,True
1185700,2.0,1.0,1,True
3233390,0.5,0.195,1,True
445600,2.0,0.195,1,True
301150,0.25,2.0,0,True
1214520,1.0,1.0,0,True
656550,4.0,0.659,1,True
892990,2.0,0.488,0,True
3151670,8.0,2.0,1,True
1732480,0.5,0.488,1,True
2738080,2.0,1.0,1,True
1582410,4.0,0.586,1,True
1848070,2.0,0.391,1,True
1182830,8.0,1.0,1,True
1429780,4.0,0.488,1,True
769840,2.0,0.195,1,True
2355860,4.0,2.0,1,True
1733500,2.0,1.0,1,True
906740,2.0,0.195,1,True
532270,4.0,0.586,1,True
397690,0.977,0.078,0,True
2134970,4.0,10.0,1,True
1081650,1.0,0.5,1,True
994500,4.0,0.488,1,True
1814170,2.0,0.052,0,False
2429090,2.0,2.0,1,True
1551620,4.0,0.391,1,True
1147950,0.5,0.488,0,True
448910,0.5,0.059,0,True
1166230,1.953,0.195,0,True
1940410,4.0,2.0,1,True
1350350,1.0,2.0,1,True
1524400,2.0,1.0,1,True
636070,2.0,0.488,1,True
448400,1.0,5.0,0,True
1432500,2.0,3.0,0,True
2503780,1.0,0.488,0,True
1111620,8.0,6.0,1,True
629430,2.0,2.0,0,True
1235830,4.0,2.0,1,True
800620,2.0,1.0,0,False
1837130,8.0,3.0,1,True
424170,0.5,0.146,0,True
611620,8.0,6.0,1,True
2824730,4.0,0.488,0,True
356250,2.0,0.391,1,True
800820,4.0,2.0,0,True
1096180,2.0,0.332,1,True
562160,0.488,0.488,0,True
503100,4.0,3.0,1,True
1596440,4.0,0.244,1,True
568910,1.0,0.098,1,True
262550,1.0,0.146,0,True
637880,2.0,0.195,1,True
1497250,4.0,6.0,1,True
332580,0.5,0.5,1,True
420660,2.0,2.0,1,True
741990,1.0,0.195,1,True
392070,1.0,0.342,1,True
1343750,8.0,7.0,1,True
3059400,4.0,0.439,1,True
1705930,2.0,1.0,1,False
377460,0.5,0.166,0,True
1981250,2.0,1.0,0,True
1139310,4.0,12.0,1,True
453100,2.0,2.0,1,True
1161930,2.0,0.586,1,True
994340,2.0,2.0,1,True
1101180,4.0,1.0,1,True
918110,4.0,3.0,1,True
1740230,2.0,1.0,0,True
1155720,1.0,0.244,0,True
2083900,1.0,0.098,0,True
1280380,2.0,1.0,1,True
1561090,0.488,2.0,1,True
1238520,2.0,0.391,0,True
1660290,4.0,0.488,0,True
264520,2.0,4.0,1,True
1647250,1.0,0.488,1,True
341090,1.0,0.293,0,True
1137110,4.0,1.0,1,True
2834330,4.0,0.488,0,True
1796060,8.0,0.488,1,True
2992500,4.0,0.195,1,True
3013700,8.0,5.0,1,True
616000,1.0,0.127,0,True
1905220,16.0,4.0,1,True
1222570,2.0,0.293,1,True
2688900,2.0,1.0,0,False
2955220,2.0,1.0,0,True
2404510,4.0,0.488,0,True
423610,0.488,0.488,0,True
2175250,2.0,1.0,0,True
1073820,8.0,5.0,1,True
2850110,4.0,4.0,1,True
300840,1.0,5.0,1,True
988310,2.0,0.781,1,True
1929360,4.0,4.0,1,True
623810,4.0,1.074,1,True
752170,2.0,2.0,1,True
1418430,8.0,2.0,1,True
1750740,4.0,1.0,1,True
543980,2.0,1.0,0,False
1461740,4.0,0.272,1,True
2812610,4.0,0.488,1,True
527150,2.0,0.293,0,True
1210610,4.0,1.0,1,True
948900,0.5,0.098,0,True
785890,2.0,0.293,0,True
950700,4.0,2.0,1,True
1084080,4.0,6.0,1,True
1729300,8.0,25.0,1,True
209790,2.0,0.244,0,True
643900,1.0,0.977,0,True
1147490,0.5,1.0,1,True
778150,1.0,0.684,1,True
1283210,4.0,2.0,1,True
2072420,1.0,0.244,0,True
2061020,4.0,2.0,1,True
559870,4.0,0.146,1,True
1490980,4.0,2.0,1,True
1021800,4.0,1.465,0,True
651340,0.25,2.0,1,True
2298210,8.0,2.0,0,True
1160020,1.0,0.049,0,True
2101350,4.0,4.0,1,True
1221800,2.0,0.293,1,True
1209510,2.0,2.0,1,True
595660,0.5,0.342,0,True
2909910,8.0,3.0,1,True
1412890,3.0,0.596,1,True
864130,0.5,0.488,0,True
566700,8.0,4.785,1,True
1658960,4.0,2.0,1,True
2686250,2.0,20.0,1,True
3196550,0.008,32.0,1,True
1347600,4.0,4.0,1,True
599560,1.0,3.0,1,True
463760,4.0,2.0,1,True
3384190,4.0,2.0,1,True
301460,1.0,0.146,0,True
1214330,0.098,1.0,0,True
1126600,2.0,1.0,1,True
1428820,0.25,0.054,1,True
1273080,2.0,1.0,0,True
1270670,1.0,2.0,1,True
603330,2.0,0.098,0,True
1572420,6.0,1.0,1,True
783180,1.0,0.121,0,True
2583300,2.0,2.0,0,True
2634560,1.0,1.0,0,True
1553320,4.0,5.0,1,True
1261530,2.0,1.0,1,True
976780,8.0,5.0,1,True
1254870,2.0,0.098,1,True
1247020,4.0,0.586,0,True
277490,2.0,0.879,0,True
1418540,0.5,1.0,0,True
1631860,4.0,2.0,0,True
416870,2.0,0.684,1,True
444490,2.0,1.0,0,True
218510,0.5,0.293,1,True
2428310,2.0,5.0,0,True
883870,4.0,1.465,0,True
321150,0.5,2.0,0,True
1162010,4.0,0.488,0,True
370480,4.0,0.195,1,True
510620,2.0,0.293,0,True
851150,4.0,0.146,0,True
951530,2.0,0.195,1,True
819480,2.0,3.0,1,True
593700,0.5,0.02,1,True
3380740,1.0,0.195,0,True
743940,8.0,1.1,1,True
2969140,2.0,0.244,0,True
994870,2.0,2.0,0,False
92300,2.0,0.293,1,False
238630,2.0,0.488,0,True
517130,8.0,1.0,1,True
2199060,2.0,2.0,1,True
1055140,2.0,2.0,1,True
818610,4.0,2.0,1,True
514920,0.004,0.488,1,True
1257850,2.0,1.0,1,False
252070,1.0,0.586,1,True
1714460,1.0,1.0,0,True
960710,0.25,0.293,0,True
632250,4.0,0.732,1,True
375310,2.0,0.001,1,True
378030,2.0,0.098,0,True
1309200,0.5,0.098,1,True
1180540,4.0,0.488,1,True
268320,1.0,0.195,1,True
2666230,4.0,0.195,0,True
560050,2.0,1.0,1,True
1856900,0.5,0.518,1,True
959410,0.5,0.859,0,True
3187700,0.5,0.5,0,True
222140,1.0,0.635,1,True
2640100,2.0,0.684,0,True
994670,4.0,1.0,0,True
282640,4.0,1.27,1,True
1004150,2.0,0.146,1,True
1947950,1.0,0.244,0,True
2051440,4.0,0.195,0,True
1673000,6.0,10.0,1,True
252170,1.0,0.391,1,True
890310,2.0,1.0,0,True
1106140,2.0,5.0,1,True
742700,4.0,0.488,1,True
421260,0.5,0.059,0,True
494360,0.5,2.0,0,True
611830,4.0,0.244,1,True
1765150,4.0,12.0,1,True
806740,2.0,1.0,0,True
1424870,1.0,0.586,0,True
2007710,2.0,0.488,1,True
2219810,4.0,0.098,1,True
692690,4.0,8.0,1,True
810470,1.0,0.195,0,True
932210,2.0,0.039,0,True
2417000,2.0,1.0,0,False
2536650,2.0,1.0,0,False
2783560,2.0,0.195,0,True
1003730,0.004,0.488,0,True
347610,1.0,2.0,0,True
1255050,4.0,4.0,1,True
